Customer ID,Age,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Gender_Female,Category_Accessories,Category_Clothing,Category_Footwear,Category_Outerwear,Item Purchased_encoded,Location_encoded,Size_encoded,Color_encoded,Season_encoded,Subscription Status_encoded,Payment Method_encoded,Shipping Type_encoded,Discount Applied_encoded,Frequency of Purchases_encoded
2045,0.5961538461538463,Jeans,0.6000000000000001,Missouri,L,Orange,Spring,0.20000000000000018,No,Free Shipping,No,No,0.32653061224489793,PayPal,Fortnightly,0,0,1,0,0,11,24,0,14,1,0,4,2,0,3
2046,0.25,Jewelry,0.0,Georgia,M,Red,Fall,0.7600000000000002,No,Express,No,No,0.510204081632653,PayPal,Quarterly,0,1,0,0,0,12,9,1,18,0,0,4,1,0,5
2047,0.40384615384615385,Pants,0.15000000000000002,Oklahoma,M,Maroon,Winter,0.11999999999999988,No,Free Shipping,No,No,0.5918367346938774,Cash,Every 3 Months,0,0,1,0,0,13,35,1,12,3,0,1,2,0,2
2048,0.7692307692307693,Jewelry,0.7750000000000001,Connecticut,M,Silver,Summer,0.2400000000000002,No,Store Pickup,No,No,0.6326530612244897,Cash,Annually,0,1,0,0,0,12,6,1,19,2,0,1,5,0,0
2049,0.5192307692307693,Sneakers,0.55,Michigan,XL,Pink,Winter,0.56,No,Express,No,No,0.693877551020408,Bank Transfer,Quarterly,0,0,0,1,0,20,21,3,16,3,0,0,1,0,5
2050,0.9615384615384616,Boots,0.050000000000000044,Rhode Island,L,Blue,Fall,0.08000000000000007,No,Standard,No,No,0.28571428571428564,Venmo,Annually,0,0,0,1,0,3,38,0,2,0,0,5,4,0,0
2051,0.326923076923077,Hat,0.9500000000000002,Mississippi,M,Teal,Summer,0.3600000000000001,No,Store Pickup,No,No,0.18367346938775508,Debit Card,Annually,0,1,0,0,0,8,23,1,20,2,0,3,5,0,0
2052,0.9038461538461539,T-shirt,0.925,Massachusetts,L,Black,Spring,0.52,No,Free Shipping,No,No,0.26530612244897955,Credit Card,Monthly,0,0,1,0,0,24,20,0,1,1,0,2,2,0,4
2053,0.5192307692307693,Backpack,0.3500000000000001,New Hampshire,M,Gray,Winter,0.4800000000000002,No,2-Day Shipping,No,No,0.5918367346938774,Bank Transfer,Annually,0,1,0,0,0,0,28,1,7,3,0,0,0,0,0
2054,0.019230769230769273,Sunglasses,0.5,Wyoming,S,Purple,Spring,0.8,No,2-Day Shipping,No,No,0.3061224489795918,Credit Card,Fortnightly,0,1,0,0,0,22,49,2,17,1,0,2,0,0,3
2055,0.9038461538461539,Sweater,0.45000000000000007,New Jersey,XL,Gold,Spring,0.15999999999999992,No,Express,No,No,0.26530612244897955,PayPal,Annually,0,0,1,0,0,23,29,3,6,1,0,4,1,0,0
2056,0.1923076923076924,Handbag,0.16250000000000003,Texas,M,Silver,Fall,0.3600000000000001,No,2-Day Shipping,No,No,0.5510204081632653,Bank Transfer,Weekly,0,1,0,0,0,7,42,1,19,0,0,0,0,0,6
2057,0.7115384615384616,Backpack,0.32500000000000007,Minnesota,L,Blue,Spring,0.7600000000000002,No,2-Day Shipping,No,No,0.5714285714285714,PayPal,Monthly,0,1,0,0,0,0,22,0,2,1,0,4,0,0,4
2058,0.9230769230769232,Socks,0.21250000000000002,South Dakota,L,Yellow,Spring,0.6800000000000002,No,Standard,No,No,0.08163265306122448,PayPal,Every 3 Months,0,0,1,0,0,21,40,0,24,1,0,4,4,0,2
2059,0.21153846153846156,Shirt,0.9750000000000001,Washington,M,Brown,Winter,0.32000000000000006,No,Store Pickup,No,No,0.32653061224489793,Bank Transfer,Quarterly,0,0,1,0,0,16,46,1,3,3,0,0,5,0,5
2060,0.730769230769231,Shorts,0.375,California,XL,Beige,Spring,0.4800000000000002,No,Express,No,No,1.0,PayPal,Weekly,0,0,1,0,0,18,4,3,0,1,0,4,1,0,6
2061,0.05769230769230771,Belt,0.5375000000000001,Wisconsin,M,Blue,Fall,0.28000000000000025,No,Next Day Air,No,No,0.44897959183673464,Bank Transfer,Quarterly,0,1,0,0,0,1,48,1,2,0,0,0,3,0,5
2062,0.2692307692307693,Sweater,0.625,Michigan,S,Magenta,Summer,0.040000000000000036,No,Store Pickup,No,No,0.4285714285714285,Debit Card,Annually,0,0,1,0,0,23,21,2,11,2,0,3,5,0,0
2063,0.6923076923076924,Coat,0.5375000000000001,South Carolina,L,Silver,Fall,0.11999999999999988,No,Standard,No,No,0.28571428571428564,Cash,Quarterly,0,0,0,0,1,4,39,0,19,0,0,1,4,0,5
2064,0.826923076923077,Shorts,0.825,Indiana,M,Cyan,Fall,0.15999999999999992,No,Standard,No,No,0.6326530612244897,Cash,Monthly,0,0,1,0,0,18,13,1,5,0,0,1,4,0,4
2065,0.25,Shoes,0.9875,Arkansas,M,Green,Summer,0.6000000000000001,No,2-Day Shipping,No,No,0.08163265306122448,Bank Transfer,Monthly,0,0,0,1,0,17,3,1,8,2,0,0,0,0,4
2066,0.17307692307692313,Sneakers,0.25,Oregon,M,Blue,Spring,0.15999999999999992,No,Free Shipping,No,No,0.10204081632653061,Bank Transfer,Bi-Weekly,0,0,0,1,0,20,36,1,2,1,0,0,2,0,1
2067,0.8846153846153847,Sneakers,0.9000000000000001,Illinois,M,Olive,Fall,0.8800000000000001,No,Store Pickup,No,No,0.8775510204081631,Debit Card,Fortnightly,0,0,0,1,0,20,12,1,13,0,0,3,5,0,3
2068,0.8076923076923078,Pants,0.012500000000000011,Maryland,XL,Beige,Fall,0.2400000000000002,No,2-Day Shipping,No,No,0.44897959183673464,Cash,Fortnightly,0,0,1,0,0,13,19,3,0,0,0,1,0,0,3
2069,1.0,Jewelry,0.7625,Vermont,XL,Black,Summer,0.56,No,Store Pickup,No,No,0.8775510204081631,Venmo,Monthly,0,1,0,0,0,12,44,3,1,2,0,5,5,0,4
2070,0.34615384615384615,T-shirt,0.7750000000000001,Texas,M,Indigo,Fall,0.3600000000000001,No,Free Shipping,No,No,0.04081632653061225,Debit Card,Quarterly,0,0,1,0,0,24,42,1,9,0,0,3,2,0,5
2071,0.730769230769231,Jewelry,0.8500000000000001,Nebraska,XL,Red,Spring,0.2400000000000002,No,Express,No,No,0.26530612244897955,Cash,Monthly,0,1,0,0,0,12,26,3,18,1,0,1,1,0,4
2072,0.980769230769231,Jacket,1.0,South Carolina,S,Yellow,Fall,0.9199999999999999,No,Store Pickup,No,No,0.7346938775510203,PayPal,Quarterly,0,0,0,0,1,10,39,2,24,0,0,4,5,0,5
2073,0.40384615384615385,Backpack,0.5750000000000001,Massachusetts,M,Beige,Winter,0.56,No,Next Day Air,No,No,0.4285714285714285,Bank Transfer,Weekly,0,1,0,0,0,0,20,1,0,3,0,0,3,0,6
2074,0.3846153846153847,Belt,0.0625,Texas,S,Green,Winter,0.40000000000000013,No,Next Day Air,No,No,0.02040816326530612,PayPal,Every 3 Months,0,1,0,0,0,1,42,2,8,3,0,4,3,0,2
2075,0.34615384615384615,Scarf,0.4125000000000001,Florida,M,White,Summer,0.2400000000000002,No,Free Shipping,No,No,0.8775510204081631,Debit Card,Fortnightly,0,1,0,0,0,15,8,1,23,2,0,3,2,0,3
2076,0.5384615384615385,Sweater,0.10000000000000003,South Carolina,S,Turquoise,Fall,0.8800000000000001,No,Express,No,No,0.9795918367346937,Debit Card,Monthly,0,0,1,0,0,23,39,2,21,0,0,3,1,0,4
2077,0.7884615384615384,Gloves,0.03750000000000003,Florida,S,Indigo,Fall,0.8399999999999999,No,Free Shipping,No,No,0.4285714285714285,Debit Card,Bi-Weekly,0,1,0,0,0,6,8,2,9,0,0,3,2,0,1
2078,0.8846153846153847,Scarf,0.17500000000000004,Nebraska,L,Orange,Fall,0.32000000000000006,No,Free Shipping,No,No,0.510204081632653,Bank Transfer,Annually,0,1,0,0,0,15,26,0,14,0,0,0,2,0,0
2079,0.5961538461538463,Dress,0.275,Hawaii,M,Blue,Spring,0.28000000000000025,No,Next Day Air,No,No,0.7959183673469387,Debit Card,Weekly,0,0,1,0,0,5,10,1,2,1,0,3,3,0,6
2080,0.2692307692307693,Jeans,0.050000000000000044,Montana,L,Violet,Summer,0.2400000000000002,No,Next Day Air,No,No,0.3061224489795918,PayPal,Quarterly,0,0,1,0,0,11,25,0,22,2,0,4,3,0,5
2081,0.21153846153846156,Sunglasses,0.3375,South Dakota,S,Gray,Fall,0.40000000000000013,No,Free Shipping,No,No,0.32653061224489793,Debit Card,Bi-Weekly,0,1,0,0,0,22,40,2,7,0,0,3,2,0,1
2082,0.11538461538461542,Coat,0.7250000000000001,Alabama,S,Cyan,Spring,0.72,No,Standard,No,No,0.9591836734693877,Bank Transfer,Bi-Weekly,0,0,0,0,1,4,0,2,5,1,0,0,4,0,1
2083,0.4423076923076924,Jeans,0.8625,Arkansas,M,Yellow,Summer,0.15999999999999992,No,Free Shipping,No,No,0.5510204081632653,Venmo,Every 3 Months,0,0,1,0,0,11,3,1,24,2,0,5,2,0,2
2084,0.4423076923076924,Scarf,0.48750000000000004,Mississippi,L,Orange,Fall,0.08000000000000007,No,Store Pickup,No,No,0.510204081632653,Credit Card,Fortnightly,0,1,0,0,0,15,23,0,14,0,0,2,5,0,3
2085,0.2692307692307693,Blouse,0.925,Vermont,S,Brown,Summer,0.6000000000000001,No,Standard,No,No,0.8571428571428571,Bank Transfer,Quarterly,0,0,1,0,0,2,44,2,3,2,0,0,4,0,5
2086,0.980769230769231,Jeans,0.36250000000000004,New York,M,Teal,Fall,0.8399999999999999,No,Free Shipping,No,No,0.7551020408163265,Debit Card,Weekly,0,0,1,0,0,11,31,1,20,0,0,3,2,0,6
2087,0.9038461538461539,Dress,0.8625,North Dakota,L,Beige,Summer,0.8800000000000001,No,2-Day Shipping,No,No,0.7142857142857142,Cash,Every 3 Months,0,0,1,0,0,5,33,0,0,2,0,1,0,0,2
2088,0.6923076923076924,Hat,0.8875,Wisconsin,M,Blue,Summer,0.8800000000000001,No,Standard,No,No,0.0,Credit Card,Weekly,0,1,0,0,0,8,48,1,2,2,0,2,4,0,6
2089,0.40384615384615385,Sandals,0.8625,California,L,Orange,Spring,0.6000000000000001,No,Standard,No,No,0.9795918367346937,Debit Card,Annually,0,0,0,1,0,14,4,0,14,1,0,3,4,0,0
2090,0.3653846153846154,Jacket,0.4625,Maryland,L,Gold,Spring,0.44000000000000017,No,Free Shipping,No,No,0.8163265306122448,Credit Card,Every 3 Months,0,0,0,0,1,10,19,0,6,1,0,2,2,0,2
2091,0.6346153846153847,Socks,0.6375000000000001,Massachusetts,S,Teal,Winter,0.3600000000000001,No,Free Shipping,No,No,0.4081632653061224,Debit Card,Monthly,0,0,1,0,0,21,20,2,20,3,0,3,2,0,4
2092,0.15384615384615385,Jeans,0.9625000000000001,Washington,XL,Beige,Fall,0.20000000000000018,No,Next Day Air,No,No,0.4693877551020408,Bank Transfer,Quarterly,0,0,1,0,0,11,46,3,0,0,0,0,3,0,5
2093,0.46153846153846156,Sandals,0.3125,Minnesota,M,Silver,Fall,0.040000000000000036,No,Next Day Air,No,No,0.5306122448979591,Bank Transfer,Weekly,0,0,0,1,0,14,22,1,19,0,0,0,3,0,6
2094,0.05769230769230771,Dress,0.8875,Washington,M,Maroon,Spring,0.6800000000000002,No,Store Pickup,No,No,0.061224489795918366,Debit Card,Annually,0,0,1,0,0,5,46,1,12,1,0,3,5,0,0
2095,0.6730769230769232,Socks,0.0625,South Carolina,M,Indigo,Spring,0.3600000000000001,No,Standard,No,No,0.36734693877551017,Venmo,Annually,0,0,1,0,0,21,39,1,9,1,0,5,4,0,0
2096,0.34615384615384615,Hoodie,0.5375000000000001,New Mexico,M,Gray,Fall,0.6000000000000001,No,Store Pickup,No,No,0.0,Bank Transfer,Fortnightly,0,0,1,0,0,9,30,1,7,0,0,0,5,0,3
2097,0.05769230769230771,Dress,0.4,North Carolina,L,Blue,Summer,0.8800000000000001,No,Free Shipping,No,No,0.5306122448979591,Debit Card,Annually,0,0,1,0,0,5,32,0,2,2,0,3,2,0,0
2098,0.28846153846153855,Sneakers,0.2875,Iowa,S,Cyan,Winter,0.56,No,Next Day Air,No,No,0.08163265306122448,Credit Card,Weekly,0,0,0,1,0,20,14,2,5,3,0,2,3,0,6
2099,0.5961538461538463,T-shirt,0.10000000000000003,Louisiana,M,White,Summer,0.32000000000000006,No,2-Day Shipping,No,No,0.38775510204081626,Venmo,Quarterly,0,0,1,0,0,24,17,1,23,2,0,5,0,0,5
2100,0.25,T-shirt,0.7250000000000001,Oklahoma,L,Green,Summer,0.15999999999999992,No,Express,No,No,1.0,PayPal,Annually,0,0,1,0,0,24,35,0,8,2,0,4,1,0,0
2101,0.9615384615384616,Sweater,0.1375,Michigan,M,Silver,Spring,0.7600000000000002,No,Free Shipping,No,No,0.7142857142857142,Cash,Fortnightly,0,0,1,0,0,23,21,1,19,1,0,1,2,0,3
2102,0.5961538461538463,Shirt,0.03750000000000003,Oregon,M,Blue,Winter,0.44000000000000017,No,Next Day Air,No,No,0.22448979591836735,Bank Transfer,Bi-Weekly,0,0,1,0,0,16,36,1,2,3,0,0,3,0,1
2103,0.0961538461538462,Hat,0.0625,Idaho,M,Brown,Spring,0.8,No,Store Pickup,No,No,0.44897959183673464,Cash,Monthly,0,1,0,0,0,8,11,1,3,1,0,1,5,0,4
2104,0.23076923076923084,Pants,0.825,Indiana,S,Red,Summer,0.4800000000000002,No,Store Pickup,No,No,0.4081632653061224,Venmo,Weekly,0,0,1,0,0,13,13,2,18,2,0,5,5,0,6
2105,0.6730769230769232,Shoes,0.8500000000000001,New Mexico,M,Gold,Spring,0.11999999999999988,No,Free Shipping,No,No,0.9387755102040816,Venmo,Weekly,0,0,0,1,0,17,30,1,6,1,0,5,2,0,6
2106,0.9038461538461539,Gloves,0.1875,South Carolina,M,Silver,Spring,0.8,No,Free Shipping,No,No,0.7551020408163265,Venmo,Bi-Weekly,0,1,0,0,0,6,39,1,19,1,0,5,2,0,1
2107,0.8076923076923078,Jewelry,0.17500000000000004,Vermont,M,Gray,Fall,0.7600000000000002,No,Standard,No,No,0.7959183673469387,Credit Card,Every 3 Months,0,1,0,0,0,12,44,1,7,0,0,2,4,0,2
2108,0.5384615384615385,Pants,0.6875,Delaware,M,Black,Winter,0.32000000000000006,No,Standard,No,No,0.693877551020408,PayPal,Quarterly,0,0,1,0,0,13,7,1,1,3,0,4,4,0,5
2109,0.6923076923076924,Hoodie,0.32500000000000007,North Dakota,XL,Beige,Winter,0.6800000000000002,No,Express,No,No,0.061224489795918366,Credit Card,Quarterly,0,0,1,0,0,9,33,3,0,3,0,2,1,0,5
2110,0.7884615384615384,Jewelry,0.1375,California,L,Peach,Fall,0.08000000000000007,No,Free Shipping,No,No,0.5510204081632653,Venmo,Every 3 Months,0,1,0,0,0,12,4,0,15,0,0,5,2,0,2
2111,0.6538461538461539,Socks,0.9125000000000001,Montana,L,Cyan,Spring,0.56,No,Store Pickup,No,No,0.7142857142857142,Debit Card,Every 3 Months,0,0,1,0,0,21,25,0,5,1,0,3,5,0,2
2112,0.4423076923076924,Sunglasses,0.8125,Missouri,XL,Pink,Spring,0.040000000000000036,No,Free Shipping,No,No,0.28571428571428564,Bank Transfer,Annually,0,1,0,0,0,22,24,3,16,1,0,0,2,0,0
2113,0.48076923076923084,Belt,0.6000000000000001,Tennessee,M,Lavender,Fall,0.8,No,2-Day Shipping,No,No,0.12244897959183673,Cash,Fortnightly,0,1,0,0,0,1,41,1,10,0,0,1,0,0,3
2114,0.8653846153846155,Dress,0.25,Virginia,M,Brown,Spring,0.08000000000000007,No,Store Pickup,No,No,0.5714285714285714,PayPal,Every 3 Months,0,0,1,0,0,5,45,1,3,1,0,4,5,0,2
2115,0.3653846153846154,Shirt,0.38750000000000007,Vermont,M,Magenta,Winter,0.15999999999999992,No,Standard,No,No,0.22448979591836735,Debit Card,Annually,0,0,1,0,0,16,44,1,11,3,0,3,4,0,0
2116,0.5000000000000001,Scarf,0.8125,Rhode Island,M,Violet,Winter,0.3600000000000001,No,Store Pickup,No,No,0.3061224489795918,Bank Transfer,Bi-Weekly,0,1,0,0,0,15,38,1,22,3,0,0,5,0,1
2117,0.9423076923076924,Jacket,0.03750000000000003,Kansas,M,Teal,Summer,0.15999999999999992,No,Express,No,No,1.0,Debit Card,Bi-Weekly,0,0,0,0,1,10,15,1,20,2,0,3,1,0,1
2118,0.17307692307692313,Dress,0.10000000000000003,Colorado,L,Brown,Summer,0.52,No,Free Shipping,No,No,0.2040816326530612,Debit Card,Annually,0,0,1,0,0,5,5,0,3,2,0,3,2,0,0
2119,0.8076923076923078,Socks,0.30000000000000004,Georgia,M,Olive,Fall,0.6800000000000002,No,2-Day Shipping,No,No,0.5510204081632653,Debit Card,Quarterly,0,0,1,0,0,21,9,1,13,0,0,3,0,0,5
2120,0.7692307692307693,Jewelry,0.4625,Nebraska,M,Indigo,Spring,0.40000000000000013,No,Store Pickup,No,No,0.7142857142857142,Venmo,Bi-Weekly,0,1,0,0,0,12,26,1,9,1,0,5,5,0,1
2121,0.6730769230769232,Scarf,0.9750000000000001,Missouri,S,Red,Fall,0.2400000000000002,No,Next Day Air,No,No,0.7551020408163265,PayPal,Quarterly,0,1,0,0,0,15,24,2,18,0,0,4,3,0,5
2122,0.48076923076923084,Backpack,0.6000000000000001,Alaska,M,Olive,Winter,0.40000000000000013,No,2-Day Shipping,No,No,0.6326530612244897,Bank Transfer,Monthly,0,1,0,0,0,0,1,1,13,3,0,0,0,0,4
2123,0.2692307692307693,Jacket,0.2,Virginia,L,Teal,Fall,0.6000000000000001,No,Express,No,No,0.836734693877551,Debit Card,Weekly,0,0,0,0,1,10,45,0,20,0,0,3,1,0,6
2124,0.6923076923076924,Coat,0.6375000000000001,Nebraska,L,Cyan,Spring,0.4800000000000002,No,Express,No,No,0.4285714285714285,Debit Card,Bi-Weekly,0,0,0,0,1,4,26,0,5,1,0,3,1,0,1
2125,0.5576923076923077,Skirt,0.5,Rhode Island,M,Teal,Fall,0.6800000000000002,No,Next Day Air,No,No,0.4285714285714285,Venmo,Quarterly,0,0,1,0,0,19,38,1,20,0,0,5,3,0,5
2126,0.7500000000000001,Coat,0.8375000000000001,New Hampshire,M,Beige,Fall,0.9199999999999999,No,Store Pickup,No,No,0.6122448979591836,PayPal,Quarterly,0,0,0,0,1,4,28,1,0,0,0,4,5,0,5
2127,0.8653846153846155,Shoes,0.22500000000000003,Alabama,XL,Magenta,Winter,0.6399999999999999,No,Express,No,No,0.5510204081632653,Credit Card,Monthly,0,0,0,1,0,17,0,3,11,3,0,2,1,0,4
2128,1.0,Boots,0.3125,North Carolina,M,Indigo,Spring,0.8,No,2-Day Shipping,No,No,0.7959183673469387,Debit Card,Weekly,0,0,0,1,0,3,32,1,9,1,0,3,0,0,6
2129,0.8461538461538461,Coat,0.3375,New Mexico,L,Cyan,Fall,0.08000000000000007,No,2-Day Shipping,No,No,0.4081632653061224,PayPal,Weekly,0,0,0,0,1,4,30,0,5,0,0,4,0,0,6
2130,0.42307692307692313,Skirt,0.4625,Minnesota,L,Orange,Fall,0.11999999999999988,No,Store Pickup,No,No,0.22448979591836735,PayPal,Every 3 Months,0,0,1,0,0,19,22,0,14,0,0,4,5,0,2
2131,0.13461538461538464,Backpack,0.6000000000000001,Arizona,L,Violet,Summer,0.4800000000000002,No,Free Shipping,No,No,0.6530612244897959,Credit Card,Annually,0,1,0,0,0,0,2,0,22,2,0,2,2,0,0
2132,0.019230769230769273,Shorts,0.4,Montana,M,Red,Fall,0.44000000000000017,No,Express,No,No,0.16326530612244897,Bank Transfer,Fortnightly,0,0,1,0,0,18,25,1,18,0,0,0,1,0,3
2133,0.13461538461538464,Skirt,0.8375000000000001,Vermont,M,Magenta,Fall,0.8800000000000001,No,2-Day Shipping,No,No,0.28571428571428564,Debit Card,Weekly,0,0,1,0,0,19,44,1,11,0,0,3,0,0,6
2134,0.05769230769230771,Hat,0.17500000000000004,Maine,M,Olive,Summer,0.52,No,Standard,No,No,0.24489795918367344,Bank Transfer,Annually,0,1,0,0,0,8,18,1,13,2,0,0,4,0,0
2135,0.7115384615384616,Sandals,0.26250000000000007,Virginia,XL,Maroon,Winter,0.15999999999999992,No,Standard,No,No,0.693877551020408,Credit Card,Fortnightly,0,0,0,1,0,14,45,3,12,3,0,2,4,0,3
2136,0.3076923076923077,Sunglasses,0.925,California,S,Yellow,Winter,0.8399999999999999,No,Next Day Air,No,No,0.0,Debit Card,Every 3 Months,0,1,0,0,0,22,4,2,24,3,0,3,3,0,2
2137,0.5576923076923077,Sunglasses,0.9125000000000001,New York,M,Red,Summer,0.11999999999999988,No,Standard,No,No,0.4897959183673469,Bank Transfer,Fortnightly,0,1,0,0,0,22,31,1,18,2,0,0,4,0,3
2138,0.17307692307692313,Socks,0.38750000000000007,Indiana,XL,Purple,Winter,0.8399999999999999,No,2-Day Shipping,No,No,0.38775510204081626,Credit Card,Every 3 Months,0,0,1,0,0,21,13,3,17,3,0,2,0,0,2
2139,0.9423076923076924,Sweater,0.275,Mississippi,M,Teal,Fall,0.11999999999999988,No,Next Day Air,No,No,0.7142857142857142,Venmo,Quarterly,0,0,1,0,0,23,23,1,20,0,0,5,3,0,5
2140,0.42307692307692313,Boots,0.9375,New York,M,Red,Winter,0.20000000000000018,No,Free Shipping,No,No,0.6530612244897959,Cash,Weekly,0,0,0,1,0,3,31,1,18,3,0,1,2,0,6
2141,0.6730769230769232,Handbag,0.875,New Mexico,M,Brown,Fall,0.4800000000000002,No,Standard,No,No,0.7142857142857142,Cash,Fortnightly,0,1,0,0,0,7,30,1,3,0,0,1,4,0,3
2142,0.11538461538461542,Dress,0.9750000000000001,Kentucky,M,Peach,Winter,0.6399999999999999,No,2-Day Shipping,No,No,0.6326530612244897,PayPal,Annually,0,0,1,0,0,5,16,1,15,3,0,4,0,0,0
2143,0.5576923076923077,Hat,0.23750000000000004,North Dakota,M,Maroon,Winter,0.72,No,Next Day Air,No,No,0.4081632653061224,Venmo,Quarterly,0,1,0,0,0,8,33,1,12,3,0,5,3,0,5
2144,0.6730769230769232,Sandals,0.5750000000000001,Arkansas,L,Red,Fall,0.52,No,Next Day Air,No,No,0.9591836734693877,Venmo,Bi-Weekly,0,0,0,1,0,14,3,0,18,0,0,5,3,0,1
2145,0.5576923076923077,Shoes,0.03750000000000003,Maryland,L,Orange,Winter,0.4800000000000002,No,Free Shipping,No,No,0.4897959183673469,PayPal,Quarterly,0,0,0,1,0,17,19,0,14,3,0,4,2,0,5
2146,0.3846153846153847,Skirt,0.6625000000000001,Connecticut,S,White,Winter,0.9199999999999999,No,Standard,No,No,0.6326530612244897,PayPal,Annually,0,0,1,0,0,19,6,2,23,3,0,4,4,0,0
2147,0.576923076923077,Sunglasses,0.03750000000000003,Utah,XL,White,Summer,0.8399999999999999,No,Standard,No,No,0.8979591836734693,PayPal,Every 3 Months,0,1,0,0,0,22,43,3,23,2,0,4,4,0,2
2148,0.5576923076923077,Skirt,0.2875,Missouri,S,Charcoal,Fall,0.9199999999999999,No,Standard,No,No,0.061224489795918366,Cash,Fortnightly,0,0,1,0,0,19,24,2,4,0,0,1,4,0,3
2149,0.019230769230769273,T-shirt,0.3125,Nebraska,XL,Turquoise,Winter,0.8399999999999999,No,2-Day Shipping,No,No,0.36734693877551017,PayPal,Bi-Weekly,0,0,1,0,0,24,26,3,21,3,0,4,0,0,1
2150,0.3846153846153847,Sandals,0.012500000000000011,Hawaii,L,Orange,Winter,0.6000000000000001,No,Standard,No,No,0.0,Bank Transfer,Weekly,0,0,0,1,0,14,10,0,14,3,0,0,4,0,6
2151,0.7500000000000001,Shirt,0.25,Illinois,M,Orange,Spring,0.040000000000000036,No,2-Day Shipping,No,No,0.22448979591836735,Cash,Weekly,0,0,1,0,0,16,12,1,14,1,0,1,0,0,6
2152,1.0,Jeans,0.4750000000000001,Vermont,L,Brown,Fall,0.040000000000000036,No,2-Day Shipping,No,No,0.346938775510204,Venmo,Monthly,0,0,1,0,0,11,44,0,3,0,0,5,0,0,4
2153,0.3846153846153847,Shorts,0.3500000000000001,New Jersey,L,Magenta,Summer,0.8,No,Next Day Air,No,No,0.8571428571428571,Bank Transfer,Bi-Weekly,0,0,1,0,0,18,29,0,11,2,0,0,3,0,1
2154,0.326923076923077,Shirt,0.925,Kentucky,M,Violet,Fall,0.6800000000000002,No,Free Shipping,No,No,0.6122448979591836,PayPal,Annually,0,0,1,0,0,16,16,1,22,0,0,4,2,0,0
2155,0.5384615384615385,Scarf,0.675,Wyoming,M,Violet,Spring,0.3600000000000001,No,Store Pickup,No,No,0.6530612244897959,Cash,Every 3 Months,0,1,0,0,0,15,49,1,22,1,0,1,5,0,2
2156,0.2692307692307693,Handbag,0.38750000000000007,Hawaii,L,Yellow,Fall,0.4800000000000002,No,Store Pickup,No,No,0.9183673469387754,PayPal,Monthly,0,1,0,0,0,7,10,0,24,0,0,4,5,0,4
2157,0.3846153846153847,Skirt,0.7875000000000001,Missouri,M,Maroon,Winter,0.44000000000000017,No,Next Day Air,No,No,0.8163265306122448,Debit Card,Bi-Weekly,0,0,1,0,0,19,24,1,12,3,0,3,3,0,1
2158,0.4423076923076924,Handbag,0.6000000000000001,Mississippi,L,Turquoise,Winter,0.6000000000000001,No,Next Day Air,No,No,0.8163265306122448,Venmo,Fortnightly,0,1,0,0,0,7,23,0,21,3,0,5,3,0,3
2159,0.019230769230769273,Gloves,0.8,Massachusetts,XL,Olive,Spring,0.8399999999999999,No,Standard,No,No,0.16326530612244897,Bank Transfer,Fortnightly,0,1,0,0,0,6,20,3,13,1,0,0,4,0,3
2160,0.0,Shirt,0.4750000000000001,Louisiana,M,Peach,Fall,0.20000000000000018,No,Free Shipping,No,No,0.673469387755102,Cash,Annually,0,0,1,0,0,16,17,1,15,0,0,1,2,0,0
2161,0.5192307692307693,Blouse,0.9000000000000001,West Virginia,L,Charcoal,Winter,0.32000000000000006,No,Express,No,No,0.4081632653061224,PayPal,Annually,0,0,1,0,0,2,47,0,4,3,0,4,1,0,0
2162,0.0961538461538462,Dress,0.6125,Washington,S,Peach,Summer,0.52,No,Express,No,No,0.08163265306122448,Debit Card,Fortnightly,0,0,1,0,0,5,46,2,15,2,0,3,1,0,3
2163,0.8076923076923078,Shorts,0.3500000000000001,Oregon,S,Black,Summer,0.08000000000000007,No,Free Shipping,No,No,0.6326530612244897,PayPal,Weekly,0,0,1,0,0,18,36,2,1,2,0,4,2,0,6
2164,0.6538461538461539,Shoes,0.5,New York,L,Gray,Spring,0.8,No,Express,No,No,0.8775510204081631,Bank Transfer,Monthly,0,0,0,1,0,17,31,0,7,1,0,0,1,0,4
2165,0.46153846153846156,Sandals,0.0,Iowa,S,Olive,Winter,0.9199999999999999,No,Next Day Air,No,No,0.9183673469387754,PayPal,Bi-Weekly,0,0,0,1,0,14,14,2,13,3,0,4,3,0,1
2166,0.21153846153846156,Pants,0.4375,Idaho,M,Turquoise,Summer,0.6800000000000002,No,Express,No,No,0.836734693877551,Credit Card,Every 3 Months,0,0,1,0,0,13,11,1,21,2,0,2,1,0,2
2167,0.25,Jacket,0.8500000000000001,New Jersey,S,Purple,Spring,0.40000000000000013,No,Express,No,No,1.0,Credit Card,Bi-Weekly,0,0,0,0,1,10,29,2,17,1,0,2,1,0,1
2168,0.23076923076923084,Skirt,0.3500000000000001,Ohio,L,Green,Winter,0.9600000000000002,No,Standard,No,No,0.6530612244897959,Venmo,Fortnightly,0,0,1,0,0,19,34,0,8,3,0,5,4,0,3
2169,0.0961538461538462,Handbag,0.675,Connecticut,M,Beige,Spring,0.6399999999999999,No,Next Day Air,No,No,0.6326530612244897,Cash,Quarterly,0,1,0,0,0,7,6,1,0,1,0,1,3,0,5
